date,area,average_price,code,houses_sold,no_of_crimes,borough_flag,year,month,median_salary,life_satisfaction,mean_salary,recycling_pct,population_size,number_of_jobs,area_size,no_of_houses,crime_rate_per_1k,price_to_mean_salary
2017-05-01,Kingston Upon Thames,490578,E09000021,184.0,979.0,1,2017,5,31308.0,7.6,36139.0,48.0,174609.0,100000.0,3726.0,66924.0,5.606812936332034,13.57475303688536
2017-06-01,Kingston Upon Thames,498756,E09000021,178.0,877.0,1,2017,6,31308.0,7.6,36139.0,48.0,174609.0,100000.0,3726.0,66924.0,5.022650607929717,13.801045961426713
2017-07-01,Kingston Upon Thames,495344,E09000021,196.0,995.0,1,2017,7,31308.0,7.6,36139.0,48.0,174609.0,100000.0,3726.0,66924.0,5.6984462427480835,13.70663272365035
2017-08-01,Kingston Upon Thames,493796,E09000021,221.0,969.0,1,2017,8,31308.0,7.6,36139.0,48.0,174609.0,100000.0,3726.0,66924.0,5.549542119822003,13.663798112842082
2017-09-01,Kingston Upon Thames,497972,E09000021,154.0,940.0,1,2017,9,31308.0,7.6,36139.0,48.0,174609.0,100000.0,3726.0,66924.0,5.383456751942912,13.779351946650433
2017-10-01,Kingston Upon Thames,498162,E09000021,156.0,1037.0,1,2017,10,31308.0,7.6,36139.0,48.0,174609.0,100000.0,3726.0,66924.0,5.938983672090212,13.784609424721216
2017-11-01,Kingston Upon Thames,492822,E09000021,188.0,1098.0,1,2017,11,31308.0,7.6,36139.0,48.0,174609.0,100000.0,3726.0,66924.0,6.288335652801402,13.63684661999502
2017-12-01,Kingston Upon Thames,485525,E09000021,154.0,914.0,1,2017,12,31308.0,7.6,36139.0,48.0,174609.0,100000.0,3726.0,66924.0,5.234552629016831,13.434931791139766
2018-01-01,Kingston Upon Thames,489984,E09000021,140.0,1001.0,1,2018,1,27385.5,7.78,36282.0,49.0,175470.0,96000.0,3726.0,67141.0,5.7046788624836156,13.50487845212502
2018-02-01,Kingston Upon Thames,492696,E09000021,120.0,907.0,1,2018,2,27385.5,7.78,36282.0,49.0,175470.0,96000.0,3726.0,67141.0,5.16897475351912,13.579626260955846
2018-03-01,Kingston Upon Thames,494430,E09000021,181.0,981.0,1,2018,3,27385.5,7.78,36282.0,49.0,175470.0,96000.0,3726.0,67141.0,5.590699264831596,13.6274185546552
2018-04-01,Kingston Upon Thames,493941,E09000021,128.0,967.0,1,2018,4,27385.5,7.78,36282.0,49.0,175470.0,96000.0,3726.0,67141.0,5.510913546475181,13.613940797089466
2018-05-01,Kingston Upon Thames,501516,E09000021,165.0,992.0,1,2018,5,27385.5,7.78,36282.0,49.0,175470.0,96000.0,3726.0,67141.0,5.653388043540207,13.822722010914504
2018-06-01,Kingston Upon Thames,511260,E09000021,183.0,954.0,1,2018,6,27385.5,7.78,36282.0,49.0,175470.0,96000.0,3726.0,67141.0,5.436826808001368,14.091284934678352
2018-07-01,Kingston Upon Thames,510219,E09000021,180.0,1095.0,1,2018,7,27385.5,7.78,36282.0,49.0,175470.0,96000.0,3726.0,67141.0,6.240382971448111,14.062593021332892
2018-08-01,Kingston Upon Thames,505055,E09000021,218.0,1127.0,1,2018,8,27385.5,7.78,36282.0,49.0,175470.0,96000.0,3726.0,67141.0,6.422750327691343,13.920263491538504
2018-09-01,Kingston Upon Thames,495582,E09000021,169.0,1027.0,1,2018,9,27385.5,7.78,36282.0,49.0,175470.0,96000.0,3726.0,67141.0,5.852852339431243,13.659169836282453
2018-10-01,Kingston Upon Thames,492324,E09000021,227.0,1191.0,1,2018,10,27385.5,7.78,36282.0,49.0,175470.0,96000.0,3726.0,67141.0,6.787485040177808,13.569373242930379
2018-11-01,Kingston Upon Thames,491683,E09000021,201.0,1123.0,1,2018,11,27385.5,7.78,36282.0,49.0,175470.0,96000.0,3726.0,67141.0,6.399954408160939,13.551706080149936
2018-12-01,Kingston Upon Thames,486401,E09000021,180.0,1008.0,1,2018,12,27385.5,7.78,36282.0,49.0,175470.0,96000.0,3726.0,67141.0,5.744571721661822,13.406124248938868
2019-01-01,Kingston Upon Thames,482032,E09000021,153.0,1051.0,1,2019,1,32138.0,,37666.0,40.5,156667.0,84000.0,3726.0,65029.0,6.708496364901351,12.797536239579461
2019-02-01,Kingston Upon Thames,475370,E09000021,165.0,1033.0,1,2019,2,32138.0,,37666.0,40.5,156667.0,84000.0,3726.0,65029.0,6.593602992334059,12.620665852492964
2019-03-01,Kingston Upon Thames,474890,E09000021,190.0,1146.0,1,2019,3,32138.0,,37666.0,40.5,156667.0,84000.0,3726.0,65029.0,7.31487805345095,12.607922264110869
2019-04-01,Kingston Upon Thames,474617,E09000021,142.0,1146.0,1,2019,4,32138.0,,37666.0,40.5,156667.0,84000.0,3726.0,65029.0,7.31487805345095,12.600674348218552
2019-05-01,Kingston Upon Thames,473282,E09000021,164.0,1125.0,1,2019,5,32138.0,,37666.0,40.5,156667.0,84000.0,3726.0,65029.0,7.180835785455776,12.56523124303085
2019-06-01,Kingston Upon Thames,483930,E09000021,140.0,1092.0,1,2019,6,32138.0,,37666.0,40.5,156667.0,84000.0,3726.0,65029.0,6.970197935749073,12.847926511973663
2019-07-01,Kingston Upon Thames,502723,E09000021,200.0,1200.0,1,2019,7,32138.0,,37666.0,40.5,156667.0,84000.0,3726.0,65029.0,7.6595581711528276,13.346864546275155
2019-08-01,Kingston Upon Thames,507183,E09000021,206.0,1082.0,1,2019,8,32138.0,,37666.0,40.5,156667.0,84000.0,3726.0,65029.0,6.9063682843228,13.465273721658791
2019-09-01,Kingston Upon Thames,504567,E09000021,154.0,1084.0,1,2019,9,32138.0,,37666.0,40.5,156667.0,84000.0,3726.0,65029.0,6.919134214608054,13.395821164976372
2019-10-01,Kingston Upon Thames,487844,E09000021,197.0,1070.0,1,2019,10,32138.0,,37666.0,40.5,156667.0,84000.0,3726.0,65029.0,6.829772702611271,12.951839855572665
2019-11-01,Kingston Upon Thames,490852,E09000021,192.0,1135.0,1,2019,11,32138.0,,37666.0,40.5,156667.0,84000.0,3726.0,65029.0,7.24466543688205,13.031699676100462
2019-12-01,Kingston Upon Thames,491386,E09000021,244.0,1052.0,1,2019,12,32138.0,,37666.0,40.5,156667.0,84000.0,3726.0,65029.0,6.714879330043979,13.045876918175543
2020-01-01,Kingston Upon Thames,483250,E09000021,244.0,1124.0,1,2020,1,,,,,,,,,,
1995-01-01,Lambeth,67771,E09000022,227.0,,1,1995,1,,,,,,,,,,
1995-02-01,Lambeth,65382,E09000022,207.0,,1,1995,2,,,,,,,,,,
1995-03-01,Lambeth,66337,E09000022,315.0,,1,1995,3,,,,,,,,,,
1995-04-01,Lambeth,66389,E09000022,288.0,,1,1995,4,,,,,,,,,,
1995-05-01,Lambeth,69035,E09000022,309.0,,1,1995,5,,,,,,,,,,
1995-06-01,Lambeth,68881,E09000022,304.0,,1,1995,6,,,,,,,,,,
1995-07-01,Lambeth,69609,E09000022,324.0,,1,1995,7,,,,,,,,,,
1995-08-01,Lambeth,68840,E09000022,312.0,,1,1995,8,,,,,,,,,,
1995-09-01,Lambeth,70156,E09000022,300.0,,1,1995,9,,,,,,,,,,
1995-10-01,Lambeth,69616,E09000022,272.0,,1,1995,10,,,,,,,,,,
1995-11-01,Lambeth,68054,E09000022,281.0,,1,1995,11,,,,,,,,,,
1995-12-01,Lambeth,67199,E09000022,296.0,,1,1995,12,,,,,,,,,,
1996-01-01,Lambeth,68780,E09000022,234.0,,1,1996,1,,,,,,,,,,
1996-02-01,Lambeth,72306,E09000022,227.0,,1,1996,2,,,,,,,,,,
1996-03-01,Lambeth,71762,E09000022,322.0,,1,1996,3,,,,,,,,,,
1996-04-01,Lambeth,71664,E09000022,307.0,,1,1996,4,,,,,,,,,,
1996-05-01,Lambeth,71386,E09000022,439.0,,1,1996,5,,,,,,,,,,
1996-06-01,Lambeth,73469,E09000022,412.0,,1,1996,6,,,,,,,,,,
1996-07-01,Lambeth,73809,E09000022,489.0,,1,1996,7,,,,,,,,,,
1996-08-01,Lambeth,72820,E09000022,442.0,,1,1996,8,,,,,,,,,,
1996-09-01,Lambeth,72935,E09000022,384.0,,1,1996,9,,,,,,,,,,
1996-10-01,Lambeth,72307,E09000022,455.0,,1,1996,10,,,,,,,,,,
1996-11-01,Lambeth,73356,E09000022,518.0,,1,1996,11,,,,,,,,,,
1996-12-01,Lambeth,74737,E09000022,496.0,,1,1996,12,,,,,,,,,,
1997-01-01,Lambeth,78248,E09000022,400.0,,1,1997,1,,,,,,,,,,
1997-02-01,Lambeth,79064,E09000022,385.0,,1,1997,2,,,,,,,,,,
1997-03-01,Lambeth,79199,E09000022,423.0,,1,1997,3,,,,,,,,,,
1997-04-01,Lambeth,77778,E09000022,469.0,,1,1997,4,,,,,,,,,,
1997-05-01,Lambeth,81000,E09000022,530.0,,1,1997,5,,,,,,,,,,
1997-06-01,Lambeth,85372,E09000022,490.0,,1,1997,6,,,,,,,,,,
1997-07-01,Lambeth,91999,E09000022,651.0,,1,1997,7,,,,,,,,,,
1997-08-01,Lambeth,91972,E09000022,512.0,,1,1997,8,,,,,,,,,,
1997-09-01,Lambeth,92522,E09000022,471.0,,1,1997,9,,,,,,,,,,
1997-10-01,Lambeth,89224,E09000022,536.0,,1,1997,10,,,,,,,,,,
1997-11-01,Lambeth,91413,E09000022,466.0,,1,1997,11,,,,,,,,,,
1997-12-01,Lambeth,93057,E09000022,498.0,,1,1997,12,,,,,,,,,,
1998-01-01,Lambeth,96231,E09000022,371.0,,1,1998,1,,,,,,,,,,
1998-02-01,Lambeth,97302,E09000022,358.0,,1,1998,2,,,,,,,,,,
1998-03-01,Lambeth,96672,E09000022,476.0,,1,1998,3,,,,,,,,,,
1998-04-01,Lambeth,97598,E09000022,456.0,,1,1998,4,,,,,,,,,,
1998-05-01,Lambeth,99378,E09000022,487.0,,1,1998,5,,,,,,,,,,
1998-06-01,Lambeth,104807,E09000022,519.0,,1,1998,6,,,,,,,,,,
1998-07-01,Lambeth,107921,E09000022,625.0,,1,1998,7,,,,,,,,,,
1998-08-01,Lambeth,109637,E09000022,490.0,,1,1998,8,,,,,,,,,,
1998-09-01,Lambeth,108289,E09000022,511.0,,1,1998,9,,,,,,,,,,
1998-10-01,Lambeth,107016,E09000022,435.0,,1,1998,10,,,,,,,,,,
1998-11-01,Lambeth,106182,E09000022,368.0,,1,1998,11,,,,,,,,,,
1998-12-01,Lambeth,107116,E09000022,447.0,,1,1998,12,,,,,,,,,,
1999-01-01,Lambeth,106119,E09000022,322.0,,1,1999,1,23151.0,,27930.0,8.0,266817.0,149000.0,2725.0,129972.0,,3.7994629430719655
1999-02-01,Lambeth,107158,E09000022,325.0,,1,1999,2,23151.0,,27930.0,8.0,266817.0,149000.0,2725.0,129972.0,,3.8366630862871465
1999-03-01,Lambeth,106659,E09000022,441.0,,1,1999,3,23151.0,,27930.0,8.0,266817.0,149000.0,2725.0,129972.0,,3.818796992481203
1999-04-01,Lambeth,109746,E09000022,461.0,,1,1999,4,23151.0,,27930.0,8.0,266817.0,149000.0,2725.0,129972.0,,3.9293233082706767
1999-05-01,Lambeth,112374,E09000022,464.0,,1,1999,5,23151.0,,27930.0,8.0,266817.0,149000.0,2725.0,129972.0,,4.023415682062298
1999-06-01,Lambeth,112867,E09000022,544.0,,1,1999,6,23151.0,,27930.0,8.0,266817.0,149000.0,2725.0,129972.0,,4.041066953097029
1999-07-01,Lambeth,117305,E09000022,686.0,,1,1999,7,23151.0,,27930.0,8.0,266817.0,149000.0,2725.0,129972.0,,4.199964196204798
1999-08-01,Lambeth,120470,E09000022,558.0,,1,1999,8,23151.0,,27930.0,8.0,266817.0,149000.0,2725.0,129972.0,,4.31328320802005
1999-09-01,Lambeth,125138,E09000022,541.0,,1,1999,9,23151.0,,27930.0,8.0,266817.0,149000.0,2725.0,129972.0,,4.480415324024347
1999-10-01,Lambeth,125678,E09000022,546.0,,1,1999,10,23151.0,,27930.0,8.0,266817.0,149000.0,2725.0,129972.0,,4.499749373433584
1999-11-01,Lambeth,126668,E09000022,544.0,,1,1999,11,23151.0,,27930.0,8.0,266817.0,149000.0,2725.0,129972.0,,4.535195130683852
1999-12-01,Lambeth,129214,E09000022,579.0,,1,1999,12,23151.0,,27930.0,8.0,266817.0,149000.0,2725.0,129972.0,,4.626351593268886
2000-01-01,Lambeth,132007,E09000022,413.0,,1,2000,1,24264.0,,28750.0,9.0,270028.0,140000.0,2725.0,129972.0,,4.591547826086956
2000-02-01,Lambeth,135770,E09000022,436.0,,1,2000,2,24264.0,,28750.0,9.0,270028.0,140000.0,2725.0,129972.0,,4.722434782608696
2000-03-01,Lambeth,136645,E09000022,549.0,,1,2000,3,24264.0,,28750.0,9.0,270028.0,140000.0,2725.0,129972.0,,4.752869565217392
2000-04-01,Lambeth,142636,E09000022,501.0,,1,2000,4,24264.0,,28750.0,9.0,270028.0,140000.0,2725.0,129972.0,,4.961252173913043
2000-05-01,Lambeth,145228,E09000022,557.0,,1,2000,5,24264.0,,28750.0,9.0,270028.0,140000.0,2725.0,129972.0,,5.0514086956521735
2000-06-01,Lambeth,149818,E09000022,593.0,,1,2000,6,24264.0,,28750.0,9.0,270028.0,140000.0,2725.0,129972.0,,5.211060869565217
2000-07-01,Lambeth,148317,E09000022,547.0,,1,2000,7,24264.0,,28750.0,9.0,270028.0,140000.0,2725.0,129972.0,,5.1588521739130435
2000-08-01,Lambeth,151419,E09000022,537.0,,1,2000,8,24264.0,,28750.0,9.0,270028.0,140000.0,2725.0,129972.0,,5.266747826086957
2000-09-01,Lambeth,154821,E09000022,478.0,,1,2000,9,24264.0,,28750.0,9.0,270028.0,140000.0,2725.0,129972.0,,5.385078260869565
2000-10-01,Lambeth,157638,E09000022,428.0,,1,2000,10,24264.0,,28750.0,9.0,270028.0,140000.0,2725.0,129972.0,,5.483060869565217
2000-11-01,Lambeth,161435,E09000022,410.0,,1,2000,11,24264.0,,28750.0,9.0,270028.0,140000.0,2725.0,129972.0,,5.615130434782609
2000-12-01,Lambeth,160732,E09000022,431.0,,1,2000,12,24264.0,,28750.0,9.0,270028.0,140000.0,2725.0,129972.0,,5.5906782608695655
2001-01-01,Lambeth,160849,E09000022,419.0,3839.0,1,2001,1,24019.0,,30242.0,8.0,273372.0,130000.0,2725.0,120390.0,14.043135361339127,5.318728920044971
2001-02-01,Lambeth,155593,E09000022,340.0,3618.0,1,2001,2,24019.0,,30242.0,8.0,273372.0,130000.0,2725.0,120390.0,13.234713138141434,5.144930890814099
2001-03-01,Lambeth,155945,E09000022,497.0,3865.0,1,2001,3,24019.0,,30242.0,8.0,273372.0,130000.0,2725.0,120390.0,14.138243858185914,5.156570332649957
2001-04-01,Lambeth,157274,E09000022,459.0,3777.0,1,2001,4,24019.0,,30242.0,8.0,273372.0,130000.0,2725.0,120390.0,13.816338176550634,5.200515838899544
2001-05-01,Lambeth,164437,E09000022,492.0,4246.0,1,2001,5,24019.0,,30242.0,8.0,273372.0,130000.0,2725.0,120390.0,15.5319491389023,5.437371866940017
2001-06-01,Lambeth,167111,E09000022,581.0,4144.0,1,2001,6,24019.0,,30242.0,8.0,273372.0,130000.0,2725.0,120390.0,15.158831189734135,5.525791944977184
2001-07-01,Lambeth,169085,E09000022,623.0,4498.0,1,2001,7,24019.0,,30242.0,8.0,273372.0,130000.0,2725.0,120390.0,16.45376995449424,5.591065405727134
2001-08-01,Lambeth,169960,E09000022,694.0,4352.0,1,2001,8,24019.0,,30242.0,8.0,273372.0,130000.0,2725.0,120390.0,15.919699164508437,5.619998677336155
2001-09-01,Lambeth,169825,E09000022,434.0,4299.0,1,2001,9,24019.0,,30242.0,8.0,273372.0,130000.0,2725.0,120390.0,15.72582415170537,5.615534686859335
2001-10-01,Lambeth,168657,E09000022,490.0,4701.0,1,2001,10,24019.0,,30242.0,8.0,273372.0,130000.0,2725.0,120390.0,17.19634783372108,5.576912902585808
2001-11-01,Lambeth,167426,E09000022,477.0,4497.0,1,2001,11,24019.0,,30242.0,8.0,273372.0,130000.0,2725.0,120390.0,16.450111935384747,5.536207922756431
2001-12-01,Lambeth,170055,E09000022,392.0,3828.0,1,2001,12,24019.0,,30242.0,8.0,273372.0,130000.0,2725.0,120390.0,14.002897151134718,5.6231400039679915
2002-01-01,Lambeth,177905,E09000022,340.0,4299.0,1,2002,1,24952.0,,31630.0,10.0,273041.0,137000.0,2725.0,121455.0,15.744888130354049,5.624565286120771
2002-02-01,Lambeth,178205,E09000022,371.0,3772.0,1,2002,2,24952.0,,31630.0,10.0,273041.0,137000.0,2725.0,121455.0,13.814775070410672,5.634049952576667
2002-03-01,Lambeth,179062,E09000022,480.0,4173.0,1,2002,3,24952.0,,31630.0,10.0,273041.0,137000.0,2725.0,121455.0,15.283418973707246,5.661144483085678
2002-04-01,Lambeth,176703,E09000022,495.0,4082.0,1,2002,4,24952.0,,31630.0,10.0,273041.0,137000.0,2725.0,121455.0,14.950135693906775,5.58656338918748
2002-05-01,Lambeth,181198,E09000022,630.0,4297.0,1,2002,5,24952.0,,31630.0,10.0,273041.0,137000.0,2725.0,121455.0,15.737563223105687,5.72867530825166
2002-06-01,Lambeth,186023,E09000022,512.0,3973.0,1,2002,6,24952.0,,31630.0,10.0,273041.0,137000.0,2725.0,121455.0,14.550928248871049,5.881220360417325
2002-07-01,Lambeth,192324,E09000022,664.0,4231.0,1,2002,7,24952.0,,31630.0,10.0,273041.0,137000.0,2725.0,121455.0,15.495841283909742,6.080429971546001
2002-08-01,Lambeth,200269,E09000022,639.0,4002.0,1,2002,8,24952.0,,31630.0,10.0,273041.0,137000.0,2725.0,121455.0,14.657139403972298,6.331615554852988
2002-09-01,Lambeth,203606,E09000022,573.0,4049.0,1,2002,9,24952.0,,31630.0,10.0,273041.0,137000.0,2725.0,121455.0,14.829274724308803,6.437116661397408
2002-10-01,Lambeth,203613,E09000022,576.0,4335.0,1,2002,10,24952.0,,31630.0,10.0,273041.0,137000.0,2725.0,121455.0,15.876736460824565,6.437337970281378
2002-11-01,Lambeth,201927,E09000022,493.0,3956.0,1,2002,11,24952.0,,31630.0,10.0,273041.0,137000.0,2725.0,121455.0,14.488666537259972,6.384034144799241
2002-12-01,Lambeth,204576,E09000022,507.0,3612.0,1,2002,12,24952.0,,31630.0,10.0,273041.0,137000.0,2725.0,121455.0,13.228782490541713,6.467783749604806
2003-01-01,Lambeth,205905,E09000022,413.0,3853.0,1,2003,1,26034.0,,32702.0,12.0,272195.0,140000.0,2725.0,122013.0,14.155293080328441,6.296403889670357
2003-02-01,Lambeth,207346,E09000022,341.0,3494.0,1,2003,2,26034.0,,32702.0,12.0,272195.0,140000.0,2725.0,122013.0,12.836385679384264,6.340468472876276
2003-03-01,Lambeth,203618,E09000022,394.0,3771.0,1,2003,3,26034.0,,32702.0,12.0,272195.0,140000.0,2725.0,122013.0,13.854038465070996,6.226469329093022
2003-04-01,Lambeth,201857,E09000022,306.0,3587.0,1,2003,4,26034.0,,32702.0,12.0,272195.0,140000.0,2725.0,122013.0,13.178052499127464,6.172619411656779
2003-05-01,Lambeth,197154,E09000022,428.0,4032.0,1,2003,5,26034.0,,32702.0,12.0,272195.0,140000.0,2725.0,122013.0,14.812909862414813,6.028805577640512
2003-06-01,Lambeth,196732,E09000022,443.0,3957.0,1,2003,6,26034.0,,32702.0,12.0,272195.0,140000.0,2725.0,122013.0,14.537372104557393,6.015901168124274
2003-07-01,Lambeth,198036,E09000022,518.0,4146.0,1,2003,7,26034.0,,32702.0,12.0,272195.0,140000.0,2725.0,122013.0,15.23172725435809,6.055776405112837
2003-08-01,Lambeth,203688,E09000022,497.0,3973.0,1,2003,8,26034.0,,32702.0,12.0,272195.0,140000.0,2725.0,122013.0,14.59615349290031,6.228609870955905
2003-09-01,Lambeth,206706,E09000022,557.0,3796.0,1,2003,9,26034.0,,32702.0,12.0,272195.0,140000.0,2725.0,122013.0,13.945884384356804,6.320897804415632
2003-10-01,Lambeth,206501,E09000022,549.0,3950.0,1,2003,10,26034.0,,32702.0,12.0,272195.0,140000.0,2725.0,122013.0,14.51165524715737,6.314629074674332
2003-11-01,Lambeth,206517,E09000022,476.0,3711.0,1,2003,11,26034.0,,32702.0,12.0,272195.0,140000.0,2725.0,122013.0,13.633608258785063,6.315118341385848
2003-12-01,Lambeth,206467,E09000022,516.0,3437.0,1,2003,12,26034.0,,32702.0,12.0,272195.0,140000.0,2725.0,122013.0,12.626976983412627,6.31358938291236
2004-01-01,Lambeth,212766,E09000022,409.0,3658.0,1,2004,1,27186.0,,37154.0,16.0,274262.0,142000.0,2725.0,122819.0,13.337611480992626,5.7265974053937665
2004-02-01,Lambeth,211752,E09000022,425.0,3381.0,1,2004,2,27186.0,,37154.0,16.0,274262.0,142000.0,2725.0,122819.0,12.327628326199036,5.699305592937503
2004-03-01,Lambeth,213243,E09000022,470.0,3710.0,1,2004,3,27186.0,,37154.0,16.0,274262.0,142000.0,2725.0,122819.0,13.527211206802255,5.739435861549228
2004-04-01,Lambeth,213974,E09000022,552.0,3441.0,1,2004,4,27186.0,,37154.0,16.0,274262.0,142000.0,2725.0,122819.0,12.54639724059476,5.759110728319966
2004-05-01,Lambeth,216127,E09000022,472.0,3548.0,1,2004,5,27186.0,,37154.0,16.0,274262.0,142000.0,2725.0,122819.0,12.9365351379338,5.817058728535286
2004-06-01,Lambeth,220817,E09000022,663.0,3616.0,1,2004,6,27186.0,,37154.0,16.0,274262.0,142000.0,2725.0,122819.0,13.18447324091562,5.9432900898961085
2004-07-01,Lambeth,223564,E09000022,656.0,3734.0,1,2004,7,27186.0,,37154.0,16.0,274262.0,142000.0,2725.0,122819.0,13.614718772560545,6.0172256015503045
2004-08-01,Lambeth,230938,E09000022,649.0,3680.0,1,2004,8,27186.0,,37154.0,16.0,274262.0,142000.0,2725.0,122819.0,13.417826749604393,6.215696829412715
2004-09-01,Lambeth,233753,E09000022,465.0,3818.0,1,2004,9,27186.0,,37154.0,16.0,274262.0,142000.0,2725.0,122819.0,13.920995252714558,6.29146256123163
2004-10-01,Lambeth,230775,E09000022,442.0,3451.0,1,2004,10,27186.0,,37154.0,16.0,274262.0,142000.0,2725.0,122819.0,12.58285872632738,6.211309684017872
2004-11-01,Lambeth,227754,E09000022,390.0,3338.0,1,2004,11,27186.0,,37154.0,16.0,274262.0,142000.0,2725.0,122819.0,12.170843937548767,6.129999461699952
2004-12-01,Lambeth,227204,E09000022,364.0,3368.0,1,2004,12,27186.0,,37154.0,16.0,274262.0,142000.0,2725.0,122819.0,12.28022839474663,6.115196210367659
2005-01-01,Lambeth,226726,E09000022,291.0,3288.0,1,2005,1,28347.0,,36464.0,22.0,277620.0,141000.0,2725.0,123839.0,11.843527123406094,6.217803861342694
2005-02-01,Lambeth,224800,E09000022,295.0,2919.0,1,2005,2,28347.0,,36464.0,22.0,277620.0,141000.0,2725.0,123839.0,10.514372163388805,6.164984642387012
2005-03-01,Lambeth,220863,E09000022,335.0,3282.0,1,2005,3,28347.0,,36464.0,22.0,277620.0,141000.0,2725.0,123839.0,11.821914847633456,6.057015138218517
2005-04-01,Lambeth,221561,E09000022,397.0,3279.0,1,2005,4,28347.0,,36464.0,22.0,277620.0,141000.0,2725.0,123839.0,11.811108709747137,6.076157305835893
2005-05-01,Lambeth,222759,E09000022,372.0,3563.0,1,2005,5,28347.0,,36464.0,22.0,277620.0,141000.0,2725.0,123839.0,12.834089762985377,6.109011627906977
2005-06-01,Lambeth,227386,E09000022,431.0,3493.0,1,2005,6,28347.0,,36464.0,22.0,277620.0,141000.0,2725.0,123839.0,12.581946545637923,6.235903905221589
2005-07-01,Lambeth,233889,E09000022,511.0,3614.0,1,2005,7,28347.0,,36464.0,22.0,277620.0,141000.0,2725.0,123839.0,13.017794107052806,6.414244186046512
2005-08-01,Lambeth,235728,E09000022,565.0,3241.0,1,2005,8,28347.0,,36464.0,22.0,277620.0,141000.0,2725.0,123839.0,11.67423096318709,6.464677490127249
2005-09-01,Lambeth,237332,E09000022,515.0,3198.0,1,2005,9,28347.0,,36464.0,22.0,277620.0,141000.0,2725.0,123839.0,11.519342986816513,6.508666081614743
2005-10-01,Lambeth,231104,E09000022,494.0,3250.0,1,2005,10,28347.0,,36464.0,22.0,277620.0,141000.0,2725.0,123839.0,11.706649376846048,6.337867485739359
2005-11-01,Lambeth,232129,E09000022,443.0,3220.0,1,2005,11,28347.0,,36464.0,22.0,277620.0,141000.0,2725.0,123839.0,11.598587997982856,6.36597740236946
2005-12-01,Lambeth,231958,E09000022,534.0,2754.0,1,2005,12,28347.0,,36464.0,22.0,277620.0,141000.0,2725.0,123839.0,9.920034579641236,6.3612878455462925
2006-01-01,Lambeth,236766,E09000022,397.0,3049.0,1,2006,1,29930.0,,38233.0,23.0,280524.0,137000.0,2725.0,125207.0,10.868945259585631,6.192713101247613
2006-02-01,Lambeth,234359,E09000022,372.0,2619.0,1,2006,2,29930.0,,38233.0,23.0,280524.0,137000.0,2725.0,125207.0,9.336099585062241,6.129757016190202
2006-03-01,Lambeth,235911,E09000022,540.0,2900.0,1,2006,3,29930.0,,38233.0,23.0,280524.0,137000.0,2725.0,125207.0,10.337796409576365,6.170350221013261
2006-04-01,Lambeth,237767,E09000022,498.0,2680.0,1,2006,4,29930.0,,38233.0,23.0,280524.0,137000.0,2725.0,125207.0,9.553549785401607,6.218894672141867
2006-05-01,Lambeth,246459,E09000022,497.0,3151.0,1,2006,5,29930.0,,38233.0,23.0,280524.0,137000.0,2725.0,125207.0,11.23255051261211,6.446237543483378
